Div,Date,HomeTeam,AwayTeam,FullTimeHomeGoals,FullTimeAwayGoal,FullTimeResult,HalfTimeHomeGoals,HalfTimeAwayGoals,HalfTimeResult,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP
F1,20/10/2001,Bastia,Rennes,1,2,A,0,0,D,1.85,3.1,4,1.85,3.1,3.6,1.8,3.25,3.75,1.95,3.25,3.4,2,3.4,3.25,1.8,3.1,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,20/10/2001,Guingamp,Monaco,2,1,H,1,0,H,2.3,3,2.9,2.5,2.8,2.7,2.4,3.25,2.5,1.95,3.25,3.4,2,3.4,3.25,2.37,2.87,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,20/10/2001,Lens,Montpellier,2,0,H,1,0,H,1.5,3.45,6.25,1.5,3.5,5.4,1.44,3.4,7,1.95,3.25,3.4,2,3.4,3.25,1.5,3.3,6.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,20/10/2001,Lyon,Sochaux,1,1,D,0,1,A,1.55,3.45,5.55,1.55,3.4,5,1.57,3.25,5.5,1.95,3.25,3.4,2,3.4,3.25,1.57,3.3,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,20/10/2001,Marseille,Lille,0,0,D,0,0,D,2.45,2.9,2.75,2.3,2.8,2.9,2.5,2.87,2.62,1.95,3.25,3.4,2,3.4,3.25,2.3,2.8,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,20/10/2001,Nantes,Auxerre,2,2,D,0,0,D,2.4,3,2.75,2.2,2.9,3,2.5,3.2,2.5,1.95,3.25,3.4,2,3.4,3.25,2.3,3,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,21/10/2001,Bordeaux,Metz,1,0,H,0,0,D,1.6,3.3,5.3,1.5,3.5,5.4,1.61,3.25,5,1.95,3.25,3.4,2,3.4,3.25,1.57,3.3,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,21/10/2001,Sedan,Paris SG,1,2,A,0,0,D,2.6,2.8,2.7,2.6,2.8,2.6,3.2,3,2.1,1.95,3.25,3.4,2,3.4,3.25,2.62,2.75,2.62,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,21/10/2001,Troyes,Lorient,4,2,H,1,2,A,1.85,3.2,3.8,1.8,3.1,3.8,1.8,3.2,4,1.95,3.25,3.4,2,3.4,3.25,1.8,3.1,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,26/10/2001,Auxerre,Marseille,2,0,H,2,0,H,1.77,3.15,4.25,1.8,3.1,3.8,1.73,3,4.5,1.8,3.1,4,2,3.4,3.25,1.83,3,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Bordeaux,Sedan,2,1,H,0,1,A,1.55,3.35,5.75,1.5,3.5,5.4,1.44,3.5,7,1.5,3.6,5.5,2,3.4,3.25,1.53,3.25,6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Lille,Metz,2,0,H,2,0,H,1.5,3.5,6.1,1.55,3.4,5,1.61,3.25,5,1.53,3.4,5.5,2,3.4,3.25,1.5,3.4,6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Lorient,Guingamp,6,2,H,2,1,H,2.05,3,3.4,1.9,3,3.6,2.37,3,2.75,2.1,3,3.2,2,3.4,3.25,2.1,2.87,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Monaco,Lyon,2,1,H,0,0,D,2.38,2.95,2.8,2.2,2.8,3.1,2.5,3.2,2.5,2.4,3,2.7,2,3.4,3.25,2.5,2.8,2.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Montpellier,Troyes,2,0,H,1,0,H,2.35,2.9,2.88,2.3,2.8,2.9,2.5,2.87,2.62,2.4,3,2.7,2,3.4,3.25,2.5,2.8,2.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Paris SG,Bastia,1,0,H,1,0,H,1.62,3.3,5.1,1.5,3.5,5.4,1.44,3.6,6.5,1.62,3.3,5,2,3.4,3.25,1.57,3.3,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Rennes,Lens,1,2,A,1,2,A,2.47,2.9,2.72,2.5,2.8,2.7,2.5,3.2,2.5,2.4,3.1,2.6,2,3.4,3.25,2.37,3,2.7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,27/10/2001,Sochaux,Nantes,0,1,A,0,0,D,1.85,3.1,3.95,2,2.9,3.4,1.8,3.2,4,1.8,3.25,3.8,2,3.4,3.25,1.72,3.25,4.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,03/11/2001,Bastia,Lorient,3,1,H,0,1,A,1.85,3.15,3.9,1.8,3.1,3.8,1.83,3.2,3.75,1.9,3.1,3.75,1.91,3,3.75,1.83,3,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,03/11/2001,Guingamp,Sochaux,0,0,D,0,0,D,2.1,3,3.25,2,2.9,3.4,2.1,3.2,3,2.05,3,3.4,2.1,3.1,3.1,1.9,3,3.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,03/11/2001,Marseille,Rennes,2,1,H,1,0,H,1.87,3.1,3.85,1.85,3,3.8,1.8,3.2,4,1.9,3.1,3.75,1.83,3,4,1.9,2.87,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,03/11/2001,Nantes,Monaco,2,1,H,2,0,H,2.05,3.05,3.35,2.2,2.8,3.1,2.25,3.2,2.75,2.1,3.1,3.1,2.1,3,3.2,2,2.87,3.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,03/11/2001,Sedan,Montpellier,2,0,H,1,0,H,1.92,3.1,3.7,1.8,3,4,2.1,3,3.2,1.91,3,3.8,1.91,3,3.75,1.8,3.1,4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,04/11/2001,Lens,Bordeaux,0,0,D,0,0,D,2,3,3.55,2.2,2.8,3.1,2.1,3,3.2,2,3.1,3.4,1.91,3.1,3.6,2,3,3.4,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,04/11/2001,Lyon,Lille,4,2,H,2,2,D,1.86,3.05,3.9,1.9,3,3.6,1.91,3,3.75,1.85,3.1,4,1.83,3,4,1.83,2.87,4.33,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,04/11/2001,Metz,Auxerre,2,0,H,1,0,H,2.65,2.9,2.55,2.6,2.8,2.6,2.6,3.2,2.37,2.62,3,2.5,2.5,2.88,2.62,2.6,2.8,2.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,04/11/2001,Troyes,Paris SG,1,0,H,0,0,D,2.5,2.9,2.7,2.5,2.8,2.7,2.75,3,2.37,2.5,3,2.6,2.4,2.88,2.75,2.5,2.9,2.62,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,16/11/2001,Monaco,Marseille,1,1,D,0,0,D,1.82,3.15,4,1.75,3.1,4,2,3.25,3.2,1.9,3,3.75,2,3.4,3.25,1.8,3,4.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Auxerre,Lille,2,1,H,1,0,H,2.2,3.1,2.95,2.1,2.8,3.3,2.1,3,3.2,2.2,3,3,2.25,2.88,3,2.1,2.87,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Bordeaux,Troyes,2,3,A,1,1,D,1.7,3.25,4.55,1.7,3.2,4.2,1.61,3.25,5,1.75,3.1,4.33,1.67,3.25,4.5,1.72,3.1,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Lens,Sedan,1,0,H,1,0,H,1.5,3.5,6.1,1.55,3.4,5,1.44,3.6,6.5,1.44,3.6,6.5,1.4,3.6,7.5,1.5,3.3,6.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Lorient,Lyon,0,3,A,0,3,A,2.8,3,2.35,2.8,2.9,2.3,2.75,3.2,2.25,2.7,3,2.4,2.75,2.88,2.4,2.8,2.87,2.37,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Montpellier,Bastia,2,1,H,1,0,H,2.15,3,3.15,2,3,3.3,2.25,3.2,2.75,2.1,3,3.2,2.2,2.88,3.1,2.1,2.87,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Paris SG,Guingamp,1,1,D,0,0,D,1.52,3.4,5.75,1.5,3.5,5.4,1.5,3.25,6.5,1.5,3.4,6,1.5,3.3,6.5,1.53,3.25,6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Rennes,Nantes,2,0,H,0,0,D,2.35,3.1,2.7,2.2,2.9,3,2.4,3.25,2.5,2.38,3.1,2.62,2.3,3.1,2.7,2.3,3.1,2.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,17/11/2001,Sochaux,Metz,2,0,H,1,0,H,1.75,3.2,4.3,1.75,3.1,4,1.73,3.4,4,1.67,3.25,4.6,1.73,3.2,4.33,1.66,3.3,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,24/11/2001,Bastia,Bordeaux,1,2,A,0,1,A,2.42,2.95,2.75,2.4,2.8,2.8,2.5,3.2,2.5,2.4,2.88,2.8,2,3.4,3.25,2.37,2.9,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,24/11/2001,Guingamp,Montpellier,2,2,D,1,1,D,1.8,3.1,4.2,1.8,3,4,1.73,3.2,4.33,1.8,3,4.2,2,3.4,3.25,1.8,3,4.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,24/11/2001,Marseille,Sochaux,4,2,H,2,1,H,1.96,3,3.65,1.9,2.9,3.8,2.25,2.87,3,1.9,3,3.8,2,3.4,3.25,1.9,3,3.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,24/11/2001,Metz,Monaco,1,0,H,0,0,D,2.28,2.95,2.95,2.3,2.8,2.9,2.25,3.2,2.75,2.25,3,2.88,2,3.4,3.25,2.1,3,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,24/11/2001,Sedan,Lorient,5,0,H,4,0,H,1.95,3.1,3.55,1.8,3,4,2.1,3,3.2,1.9,3,3.8,2,3.4,3.25,1.8,3,4.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,24/11/2001,Troyes,Lens,1,1,D,0,1,A,2.35,3,2.8,2.3,2.8,2.9,2.5,3.2,2.5,2.38,3,2.7,2,3.4,3.25,2.2,3,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,25/11/2001,Lille,Rennes,1,0,H,0,0,D,1.52,3.45,5.9,1.6,3.2,5,1.57,3.25,5.5,1.53,3.3,6,2,3.4,3.25,1.57,3.3,5.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,25/11/2001,Lyon,Auxerre,3,0,H,2,0,H,1.78,3.1,4.3,1.75,3.2,4,2,3.2,3.2,1.73,3.1,4.5,2,3.4,3.25,1.66,3.1,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,25/11/2001,Nantes,Paris SG,1,2,A,1,0,H,2.32,2.9,2.95,2.4,2.8,2.8,2.62,2.87,2.5,2.25,3,2.9,2,3.4,3.25,2.25,2.8,3.1,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Bordeaux,Guingamp,2,0,H,1,0,H,1.58,3.35,5.45,1.6,3.2,5,1.57,3.25,5.5,1.53,3.3,6,1.57,3.25,5.5,1.61,3.3,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Lens,Bastia,7,0,H,3,0,H,1.5,3.45,6.25,1.5,3.5,5.4,1.5,3.4,6,1.5,3.3,6.5,1.44,3.5,7,1.5,3.3,6.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Lorient,Nantes,1,2,A,1,0,H,2.4,3,2.75,2.3,2.9,2.8,2.4,3,2.62,2.4,2.88,2.8,2.38,3,2.7,2.5,2.9,2.62,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Monaco,Lille,2,2,D,1,1,D,2.25,2.95,3,2.1,2.9,3.2,2.37,2.87,2.8,2.25,2.88,3,2.3,2.88,2.9,2.25,3,2.87,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Montpellier,Lyon,3,0,H,1,0,H,1.95,3.3,3.4,2,3.1,3.2,2,3.25,3.2,1.95,3.25,3.4,2,3.4,3.25,2,3.3,3.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Rennes,Metz,0,0,D,0,0,D,1.72,3.15,4.6,1.75,3.2,4,1.8,3.2,4,1.8,3.1,4,1.73,3.1,4.5,1.66,3.1,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Sochaux,Auxerre,1,2,A,0,1,A,2.2,2.95,3.1,2.2,2.8,3.1,2.25,3,2.87,2.2,3,3,2.2,3,3,2.2,3,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,28/11/2001,Troyes,Sedan,1,1,D,1,1,D,1.62,3.3,5.1,1.7,3.2,4.2,1.61,3.25,5,1.57,3.4,5.25,1.62,3.25,5,1.57,3.5,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,29/11/2001,Paris SG,Marseille,0,0,D,0,0,D,1.75,3.1,4.5,1.8,3,4,1.61,3.25,5,1.73,3.1,4.5,1.73,3.1,4.5,1.72,3.1,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,08/12/2001,Auxerre,Monaco,2,0,H,0,0,D,1.72,3.25,4.4,1.75,3.2,4,1.8,3.2,4,1.67,3.3,4.6,1.73,3.2,4.33,1.66,3.1,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,08/12/2001,Bastia,Troyes,2,0,H,0,0,D,2.25,3.1,2.85,2.3,2.9,2.8,2.25,3.2,2.75,2.5,3,2.6,2.38,3,2.7,2.25,3,2.87,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,08/12/2001,Guingamp,Lens,1,0,H,0,0,D,2.75,2.9,2.45,2.6,2.8,2.6,2.6,3.2,2.37,2.7,3,2.38,2.8,2.88,2.38,2.7,3,2.37,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,08/12/2001,Marseille,Lorient,3,2,H,1,1,D,1.57,3.45,5.25,1.6,3.2,5,1.57,3.25,5.5,1.5,3.5,6,1.5,3.4,6,1.53,3.25,6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,08/12/2001,Nantes,Montpellier,1,2,A,0,0,D,1.8,3.15,4.1,1.8,3,4,1.8,3.2,4,1.75,3.1,4.33,1.8,3.1,4,1.66,3.3,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,08/12/2001,Sedan,Rennes,0,0,D,0,0,D,1.95,3.1,3.55,1.8,3.1,3.8,2.1,3,3.2,1.91,3,3.75,2.1,3,3.2,1.9,3,3.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,09/12/2001,Lille,Sochaux,1,2,A,1,1,D,1.6,3.3,5.3,1.65,3.2,4.6,1.57,3.25,5.5,1.57,3.3,5.5,1.62,3.25,5,1.57,3.5,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,09/12/2001,Lyon,Bordeaux,1,0,H,0,0,D,1.85,3.1,3.95,1.85,3.1,3.6,1.83,3,4,1.8,3.1,4,1.83,3,4,1.8,3,4.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,09/12/2001,Metz,Paris SG,0,2,A,0,0,D,2.6,2.85,2.65,2.5,3,2.5,2.5,3.2,2.5,2.5,3,2.6,2.5,2.88,2.62,2.5,2.9,2.62,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,18/12/2001,Bordeaux,Marseille,0,0,D,0,0,D,1.75,3.2,4.3,1.75,3.1,4.2,1.67,3.25,4.5,1.73,3.1,4.5,1.73,3.1,4.5,1.72,3.1,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,18/12/2001,Lens,Nantes,3,0,H,0,0,D,1.6,3.4,5.1,1.7,3.2,4.2,1.57,3.25,5.5,1.57,3.4,5.2,1.57,3.4,5,1.57,3.5,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,19/12/2001,Bastia,Guingamp,3,0,H,0,0,D,1.85,3.2,3.8,1.9,3.1,3.5,1.91,3.25,3.4,1.85,3.1,3.8,1.83,3.1,3.75,1.83,3.2,3.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,19/12/2001,Lorient,Lille,2,4,A,1,2,A,2.9,3,2.3,2.9,2.8,2.3,3,3,2.2,2.9,2.9,2.3,2.8,2.9,2.38,2.87,3,2.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,19/12/2001,Paris SG,Auxerre,0,0,D,0,0,D,1.95,3,3.7,1.9,3,3.6,2,3,3.4,2.05,2.88,3.5,1.9,2.9,3.75,2,2.87,3.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,19/12/2001,Rennes,Sochaux,1,1,D,1,0,H,2.1,3,3.25,2.1,2.9,3.2,2.1,3.2,3,2.1,3,3.2,2.2,3,2.9,2.1,3,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,19/12/2001,Sedan,Lyon,2,1,H,1,1,D,2.8,3.1,2.3,2.7,2.9,2.4,3,3.2,2.1,3,2.9,2.25,2.8,3,2.25,2.87,3,2.25,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,21/12/2001,Marseille,Lens,1,2,A,1,1,D,2.35,3,2.8,2.3,2.8,2.9,2.37,2.87,2.8,2.38,2.88,2.8,2.4,2.88,2.75,2.37,2.87,2.8,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,22/12/2001,Guingamp,Sedan,1,2,A,1,0,H,1.9,3.1,3.75,2,2.9,3.4,1.91,3,3.75,1.8,3.1,4,1.83,3.2,3.75,1.9,3,3.75,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,22/12/2001,Monaco,Rennes,3,1,H,1,0,H,1.75,3.15,4.4,1.75,3.2,4,1.8,3.2,4,1.73,3.1,4.5,1.67,3.1,5,1.72,3.1,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,22/12/2001,Nantes,Troyes,1,0,H,0,0,D,2.15,3,3.15,2,2.9,3.4,2.2,3,3,2.1,3.2,3,2.25,2.88,3,2.2,3,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,22/12/2001,Sochaux,Paris SG,0,2,A,0,2,A,2.45,2.9,2.75,2.4,2.8,2.8,2.25,3,3,2.4,2.88,2.75,2.3,2.8,3,2.3,2.8,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,05/01/2002,Bastia,Nantes,0,2,A,0,1,A,2,3.1,3.4,2,3,3.3,2,3,3.4,2,3,3.4,2,3.2,3.2,2,3.2,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,05/01/2002,Bordeaux,Rennes,2,1,H,1,1,D,1.55,3.45,5.5,1.55,3.4,5,1.61,3.25,5,1.57,3.4,5.2,1.57,3.25,5.5,1.61,3.3,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,05/01/2002,Guingamp,Lyon,2,4,A,1,0,H,2.68,3,2.45,2.8,2.9,2.3,2.75,3.2,2.25,2.7,3,2.38,2.88,2.9,2.3,2.62,3.1,2.37,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,05/01/2002,Lorient,Sochaux,1,1,D,0,0,D,2.62,2.9,2.57,2.5,2.9,2.6,2.5,3.2,2.5,2.62,3,2.5,2.5,2.9,2.6,2.4,3.1,2.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,05/01/2002,Montpellier,Lille,2,0,H,1,0,H,2.42,2.9,2.7,2.6,2.7,2.7,2.5,2.87,2.62,2.4,3,2.7,2.5,2.88,2.62,2.2,3,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,05/01/2002,Paris SG,Monaco,1,2,A,1,0,H,1.67,3.25,4.8,1.7,3.2,4.2,1.61,3,6,1.67,3.25,4.6,1.67,3.1,5,1.72,3.1,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,11/01/2002,Lille,Lens,0,1,A,0,0,D,2.27,3.1,2.83,2.3,2.8,2.9,2.37,3,2.75,2.38,2.9,2.8,2.25,2.88,3,2.37,2.8,2.87,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,12/01/2002,Marseille,Bastia,2,2,D,2,0,H,1.7,3.2,4.65,1.65,3.3,4.4,1.8,3.2,4,1.67,3.25,4.6,1.73,3.25,4.3,1.66,3.3,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,12/01/2002,Monaco,Lorient,1,0,H,0,0,D,1.45,3.7,6.35,1.45,3.8,5.4,1.5,3.6,5.5,1.44,3.5,7,1.44,3.6,6.5,1.44,3.5,7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,12/01/2002,Nantes,Guingamp,2,0,H,0,0,D,1.7,3.3,4.5,1.65,3.3,4.4,1.73,3.2,4.33,1.67,3.3,4.5,1.67,3.25,4.5,1.66,3.3,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,12/01/2002,Rennes,Paris SG,1,2,A,0,2,A,2.7,2.9,2.5,2.8,2.9,2.3,2.62,2.87,2.5,2.62,2.88,2.5,2.62,2.88,2.5,2.6,2.8,2.6,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,12/01/2002,Sochaux,Montpellier,0,1,A,0,1,A,2,3,3.55,2,3,3.3,1.91,3.2,3.5,2.1,3,3.2,2.1,3.1,3.1,2.1,3,3.2,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,16/01/2002,Auxerre,Lorient,2,2,D,1,0,H,1.4,3.75,7.5,1.35,3.8,7.5,1.4,3.75,7,1.4,3.6,7.5,1.36,4,7.5,1.4,3.6,7.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,16/01/2002,Lille,Bordeaux,2,2,D,0,1,A,2.2,3,3.05,2.1,2.8,3.3,2.1,3,3.2,2.2,3,3,2.1,3,3.2,2.2,3,3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,16/01/2002,Lyon,Bastia,0,0,D,0,0,D,1.4,3.75,7.5,1.4,3.7,6.5,1.4,3.75,7,1.4,3.75,7,1.4,3.75,7,1.4,3.75,7,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,16/01/2002,Montpellier,Monaco,1,1,D,0,1,A,2.15,3,3.15,2.2,2.8,3.1,2.2,3,3,2.1,3,3.2,2,3.1,3.3,2,3.1,3.3,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,16/01/2002,Troyes,Metz,2,0,H,0,0,D,1.7,3.25,4.55,1.75,3.1,4.2,1.8,3.2,4,1.67,3.25,4.6,1.67,3.25,4.5,1.66,3.3,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,23/01/2002,Bastia,Metz,1,2,A,0,2,A,1.7,3.25,4.52,1.7,3.1,4.4,1.67,3.25,4.5,1.67,3.2,4.75,1.73,3.2,4.33,1.66,3.3,4.5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,23/01/2002,Bordeaux,Sochaux,0,1,A,0,1,A,1.6,3.2,5.55,1.65,3.1,4.8,1.67,3.2,5,1.6,3.2,5.5,1.67,3.1,5,1.66,3.1,5,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,23/01/2002,Guingamp,Lille,0,0,D,0,0,D,2.5,2.95,2.65,2.6,2.8,2.6,2.62,2.87,2.5,2.5,2.88,2.7,2.6,2.8,2.6,2.5,2.9,2.62,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
F1,23/01/2002,Lorient,Rennes,2,0,H,1,0,H,2.1,3,3.25,2.2,2.7,3.2,2.1,3,3.2,2.1,3.2,3,2,3.2,3.2,2.2,3.1,2.87,7219,C Brook,12,9,6,4,0,0,6,5,13,14,3,3,1,2,0,0,10,20
